date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:31:10	87462/87462	---M--	200	added ('OK')	application/javascript	etag:%22e4cf2125bcaedb1:0%22	https://www.ienergizerbpo.com/scripts/jquery-3.7.0.min.js	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/scripts/jquery-3.7.0.min.js	(from https://www.ienergizerbpo.com/Default)
01:31:10	125/125	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:06%20GMT	https://www.ienergizerbpo.com/Default.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/Default.f.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:11	4671/4671	---M--	200	added ('OK')	image/png	etag:%22f136a57b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-logo.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-logo.png	(from https://www.ienergizerbpo.com/Default)
01:31:11	127/127	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:07%20GMT	https://www.ienergizerbpo.com/solutions.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/solutions.11.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:11	30383/30383	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:07%20GMT	https://www.ienergizerbpo.com/solutions	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/solutions.html	(from https://www.ienergizerbpo.com/Default)
01:31:12	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:07%20GMT	https://www.ienergizerbpo.com/gaming.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/gaming.13.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:12	29980/29980	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:08%20GMT	https://www.ienergizerbpo.com/gaming	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/gaming.html	(from https://www.ienergizerbpo.com/Default)
01:31:13	147/147	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:08%20GMT	https://www.ienergizerbpo.com/consumer-durables-electronics.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/consumer-durables-electronics.15.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:13	20034/20034	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:08%20GMT	https://www.ienergizerbpo.com/consumer-durables-electronics	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/consumer-durables-electronics.html	(from https://www.ienergizerbpo.com/Default)
01:31:13	129/129	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:09%20GMT	https://www.ienergizerbpo.com/automobiles.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/automobiles.17.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:14	34020/34020	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:09%20GMT	https://www.ienergizerbpo.com/automobiles	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/automobiles.html	(from https://www.ienergizerbpo.com/Default)
01:31:14	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:09%20GMT	https://www.ienergizerbpo.com/healthcare.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/healthcare.19.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:15	25151/25151	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:10%20GMT	https://www.ienergizerbpo.com/healthcare	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/healthcare.html	(from https://www.ienergizerbpo.com/Default)
01:31:15	127/127	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:10%20GMT	https://www.ienergizerbpo.com/ecommerce.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/ecommerce.1b.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:16	28814/28814	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:10%20GMT	https://www.ienergizerbpo.com/ecommerce	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/ecommerce.html	(from https://www.ienergizerbpo.com/Default)
01:31:16	140/140	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:12%20GMT	https://www.ienergizerbpo.com/travel-and-hospitality.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/travel-and-hospitality.1d.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:16	23407/23407	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:12%20GMT	https://www.ienergizerbpo.com/travel-and-hospitality	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/travel-and-hospitality.html	(from https://www.ienergizerbpo.com/Default)
01:31:17	125/125	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:12%20GMT	https://www.ienergizerbpo.com/telecom.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/telecom.1f.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:17	26322/26322	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:13%20GMT	https://www.ienergizerbpo.com/telecom	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/telecom.html	(from https://www.ienergizerbpo.com/Default)
01:31:18	129/129	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:13%20GMT	https://www.ienergizerbpo.com/direct-home.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/direct-home.21.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:18	23221/23221	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:13%20GMT	https://www.ienergizerbpo.com/direct-home	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/direct-home.html	(from https://www.ienergizerbpo.com/Default)
01:31:19	126/126	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:14%20GMT	https://www.ienergizerbpo.com/overview.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/overview.23.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:19	29596/29596	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:14%20GMT	https://www.ienergizerbpo.com/overview	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/overview.html	(from https://www.ienergizerbpo.com/Default)
01:31:19	147/147	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:14%20GMT	https://www.ienergizerbpo.com/customer-lifecycle-management.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/customer-lifecycle-management.25.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:20	24856/24856	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:15%20GMT	https://www.ienergizerbpo.com/customer-lifecycle-management	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/customer-lifecycle-management.html	(from https://www.ienergizerbpo.com/Default)
01:31:20	137/137	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:15%20GMT	https://www.ienergizerbpo.com/back-office-support.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/back-office-support.27.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:21	21583/21583	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:15%20GMT	https://www.ienergizerbpo.com/back-office-support	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/back-office-support.html	(from https://www.ienergizerbpo.com/Default)
01:31:21	144/144	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:17%20GMT	https://www.ienergizerbpo.com/human-resource-outsourcing.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/human-resource-outsourcing.29.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:21	20128/20128	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:17%20GMT	https://www.ienergizerbpo.com/human-resource-outsourcing	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/human-resource-outsourcing.html	(from https://www.ienergizerbpo.com/Default)
01:31:22	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:17%20GMT	https://www.ienergizerbpo.com/investor-and-shareowner-services.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/investor-and-shareowner-services.2b.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:22	23922/23922	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:18%20GMT	https://www.ienergizerbpo.com/investor-and-shareowner-services	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/investor-and-shareowner-services.html	(from https://www.ienergizerbpo.com/Default)
01:31:23	147/147	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:18%20GMT	https://www.ienergizerbpo.com/market-research-and-analytics.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/market-research-and-analytics.2d.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:23	20754/20754	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:18%20GMT	https://www.ienergizerbpo.com/market-research-and-analytics	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/market-research-and-analytics.html	(from https://www.ienergizerbpo.com/Default)
01:31:24	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:19%20GMT	https://www.ienergizerbpo.com/qa-testing.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/qa-testing.2f.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:24	20829/20829	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:19%20GMT	https://www.ienergizerbpo.com/qa-testing	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/qa-testing.html	(from https://www.ienergizerbpo.com/Default)
01:31:24	138/138	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:19%20GMT	https://www.ienergizerbpo.com/sales-and-fulfilment.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/sales-and-fulfilment.31.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:25	21354/21354	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:21%20GMT	https://www.ienergizerbpo.com/sales-and-fulfilment	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/sales-and-fulfilment.html	(from https://www.ienergizerbpo.com/Default)
01:31:25	135/135	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:21%20GMT	https://www.ienergizerbpo.com/technical-support.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/technical-support.33.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:26	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:22%20GMT	https://www.ienergizerbpo.com/why-us.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/why-us.35.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:26	23012/23012	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:21%20GMT	https://www.ienergizerbpo.com/technical-support	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/technical-support.html	(from https://www.ienergizerbpo.com/Default)
01:31:27	24508/24508	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:22%20GMT	https://www.ienergizerbpo.com/why-us	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/why-us.html	(from https://www.ienergizerbpo.com/Default)
01:31:27	129/129	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:22%20GMT	https://www.ienergizerbpo.com/our-experts.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/our-experts.37.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:27	36878/36878	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:23%20GMT	https://www.ienergizerbpo.com/our-experts	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/our-experts.html	(from https://www.ienergizerbpo.com/Default)
01:31:31	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:26%20GMT	https://www.ienergizerbpo.com/leadership.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/leadership.39.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:32	126/126	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:26%20GMT	https://www.ienergizerbpo.com/about-us.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/about-us.3b.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:32	46501/46501	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:26%20GMT	https://www.ienergizerbpo.com/leadership	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/leadership.html	(from https://www.ienergizerbpo.com/Default)
01:31:32	24916/24916	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:28%20GMT	https://www.ienergizerbpo.com/about-us	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/about-us.html	(from https://www.ienergizerbpo.com/Default)
01:31:33	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:28%20GMT	https://www.ienergizerbpo.com/career.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/career.3d.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:33	20144/20144	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:28%20GMT	https://www.ienergizerbpo.com/career	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/career.html	(from https://www.ienergizerbpo.com/Default)
01:31:33	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:29%20GMT	https://www.ienergizerbpo.com/contact-us.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/contact-us.3f.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:34	24967/24967	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:29%20GMT	https://www.ienergizerbpo.com/contact-us	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/contact-us.html	(from https://www.ienergizerbpo.com/Default)
01:31:34	133/133	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:29%20GMT	https://www.ienergizerbpo.com/employee-corner.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/employee-corner.41.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:35	27764/27764	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:30%20GMT	https://www.ienergizerbpo.com/employee-corner	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/employee-corner.html	(from https://www.ienergizerbpo.com/Default)
01:31:35	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Oct%202025%2020:01:30%20GMT	https://www.ienergizerbpo.com/corporate-news.aspx	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/corporate-news.43.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:36	33031/33031	---M--	200	added ('OK')	text/html	date:Wed,%2029%20Oct%202025%2020:01:32%20GMT	https://www.ienergizerbpo.com/corporate-news	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/corporate-news.html	(from https://www.ienergizerbpo.com/Default)
01:31:36	9601/9601	---M--	200	added ('OK')	image/png	etag:%223583a07b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-loader_new.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-loader_new.png	(from https://www.ienergizerbpo.com/Default)
01:31:37	3315/3315	---M--	200	added ('OK')	image/png	etag:%2225d2a27b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-loader_top_fade.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-loader_top_fade.png	(from https://www.ienergizerbpo.com/Default)
01:31:37	134307/134307	---M--	200	added ('OK')	image/jpeg	etag:%225ba5667b45b0db1:0%22	https://www.ienergizerbpo.com/images/home-slide-one.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/home-slide-one.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:38	120976/120976	---M--	200	added ('OK')	image/jpeg	etag:%22f8c86a7b45b0db1:0%22	https://www.ienergizerbpo.com/images/home-slide-three_1.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/home-slide-three_1.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:38	657017/657017	---M--	200	added ('OK')	image/jpeg	etag:%22f912757b45b0db1:0%22	https://www.ienergizerbpo.com/images/homeslider.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/homeslider.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:38	1925/1925	---M--	200	added ('OK')	image/png	etag:%22f136a57b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-mind_img.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-mind_img.png	(from https://www.ienergizerbpo.com/Default)
01:31:39	2291/2291	---M--	200	added ('OK')	image/png	etag:%223583a07b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-indusrty-img.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-indusrty-img.png	(from https://www.ienergizerbpo.com/Default)
01:31:39	2293/2293	---M--	200	added ('OK')	image/png	etag:%225c75bd7b45b0db1:0%22	https://www.ienergizerbpo.com/images/images-tech_img.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/images-tech_img.png	(from https://www.ienergizerbpo.com/Default)
01:31:40	56546/56546	---M--	200	added ('OK')	image/jpeg	etag:%22ca18b97a45b0db1:0%22	https://www.ienergizerbpo.com/images/files-bpo_0.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/files-bpo_0.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Oct%202025%2020:01:35%20GMT	https://www.ienergizerbpo.com/sites/default/files/our-ser-bgimg_0.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/sites/default/files/our-ser-bgimg_0.4e.delayed	(from https://www.ienergizerbpo.com/Default)
01:31:40	36333/36333	---M--	200	added ('OK')	image/jpeg	etag:%22ed30477b45b0db1:0%22	https://www.ienergizerbpo.com/images/gaming-sildeimg.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/gaming-sildeimg.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:41	16696/16696	---M--	200	added ('OK')	image/png	etag:%227623777c45b0db1:0%22	https://www.ienergizerbpo.com/images/sprites.png	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/sprites.png	(from https://www.ienergizerbpo.com/Default)
01:31:41	16772/16772	---M--	200	added ('OK')	image/jpeg	etag:%22112d397a45b0db1:0%22	https://www.ienergizerbpo.com/images/consumer.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/consumer.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:42	30132/30132	---M--	200	added ('OK')	image/jpeg	etag:%22e95bf37945b0db1:0%22	https://www.ienergizerbpo.com/images/automobiles-sildeimg.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/automobiles-sildeimg.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:42	22798/22798	---M--	200	added ('OK')	image/jpeg	etag:%22c085d7b45b0db1:0%22	https://www.ienergizerbpo.com/images/healthcare-sildeimg.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/healthcare-sildeimg.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:43	18747/18747	---M--	200	added ('OK')	image/jpeg	etag:%2274e35f7a45b0db1:0%22	https://www.ienergizerbpo.com/images/eCommerce-home.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/eCommerce-home.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:43	28221/28221	---M--	200	added ('OK')	image/jpeg	etag:%2247efbc7c45b0db1:0%22	https://www.ienergizerbpo.com/images/travel.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/travel.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:43	12573/12573	---M--	200	added ('OK')	image/jpeg	etag:%2294beab7c45b0db1:0%22	https://www.ienergizerbpo.com/images/telecom-silde-img.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/telecom-silde-img.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:44	20037/20037	---M--	200	added ('OK')	image/jpeg	etag:%22f0fd557a45b0db1:0%22	https://www.ienergizerbpo.com/images/dth-home.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/dth-home.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:44	60820/60820	---M--	200	added ('OK')	image/jpeg	etag:%220d9637c45b0db1:0%22	https://www.ienergizerbpo.com/images/solution-bg_0.jpg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/solution-bg_0.jpg	(from https://www.ienergizerbpo.com/Default)
01:31:45	1550/1550	---M--	200	added ('OK')	image/svg+xml	etag:%229e699c7c45b0db1:0%22	https://www.ienergizerbpo.com/images/svg-analytics.svg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/svg-analytics.svg	(from https://www.ienergizerbpo.com/Default)
01:31:45	4161/4161	---M--	200	added ('OK')	image/svg+xml	etag:%225598977c45b0db1:0%22	https://www.ienergizerbpo.com/images/svg-Automation.svg	C:/My%20Web%20Sites/Ienrgizer/www.ienergizerbpo.com/images/svg-Automation.svg	(from https://www.ienergizerbpo.com/Default)
